Departamento;Municipio;División;Personas en hogares particulares;Sin servicio de energía eléctrica;No tiene;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;No sabe o no responde
05_Antioquia;;Rural disperso;2.253;110;6;1.364;438;236;72;22;3;2
05_Antioquia;05604_Remedios;Total;22.519;524;136;14.078;6.545;1.207;11;3;2;13
05_Antioquia;;Cabecera;11.122;91;19;5.353;4.484;1.152;11;1;0;11
05_Antioquia;;Centro poblado;4.141;27;4;2.276;1.796;34;0;2;2;0
05_Antioquia;;Rural disperso;7.256;406;113;6.449;265;21;0;0;0;2
05_Antioquia;05607_Retiro;Total;20.568;136;22;1.186;5.601;9.297;1.741;2.355;185;45
05_Antioquia;;Cabecera;12.171;93;3;344;2.419;7.512;856;858;67;19
05_Antioquia;;Centro poblado;984;0;1;128;684;133;19;14;5;0
05_Antioquia;;Rural disperso;7.413;43;18;714;2.498;1.652;866;1.483;113;26
05_Antioquia;05615_Rionegro;Total;114.851;229;236;4.419;32.579;57.980;15.562;2.960;664;222
05_Antioquia;;Cabecera;77.188;60;79;1.437;14.503;45.418;13.846;1.504;247;94
05_Antioquia;;Centro poblado;6.135;17;14;586;2.800;1.727;220;582;178;11
05_Antioquia;;Rural disperso;31.528;152;143;2.396;15.276;10.835;1.496;874;239;117
05_Antioquia;05628_Sabanalarga;Total;7.813;199;21;5.655;1.749;181;1;0;0;7
05_Antioquia;;Cabecera;2.855;13;8;1.013;1.641;177;1;0;0;2
05_Antioquia;;Centro poblado;784;25;0;704;49;1;0;0;0;5
05_Antioquia;;Rural disperso;4.174;161;13;3.938;59;3;0;0;0;0
05_Antioquia;05631_Sabaneta;Total;81.630;66;74;338;20.138;36.563;23.843;429;43;136
05_Antioquia;;Cabecera;69.966;56;66;129;10.572;35.908;22.729;360;33;113
05_Antioquia;;Centro poblado;7.934;2;2;95;7.460;191;161;14;0;9
05_Antioquia;;Rural disperso;3.730;8;6;114;2.106;464;953;55;10;14
05_Antioquia;05642_Salgar;Total;15.729;279;88;9.325;4.457;1.525;13;0;0;42
05_Antioquia;;Cabecera;5.809;26;12;1.895;2.680;1.183;4;0;0;9
05_Antioquia;;Centro poblado;1.600;73;8;1.245;246;28;0;0;0;0
05_Antioquia;;Rural disperso;8.320;180;68;6.185;1.531;314;9;0;0;33
05_Antioquia;05647_San Andrés De Cuerquía;Total;6.295;104;35;4.639;1.415;84;9;0;2;7
05_Antioquia;;Cabecera;2.681;13;24;1.534;1.020;77;7;0;2;4
05_Antioquia;;Rural disperso;3.614;91;11;3.105;395;7;2;0;0;3
05_Antioquia;05649_San Carlos;Total;14.373;298;111;7.348;4.568;2.020;15;3;1;9
05_Antioquia;;Cabecera;7.024;23;27;798;4.155;2.000;13;3;1;4
05_Antioquia;;Centro poblado;1.483;4;0;1.200;262;15;2;0;0;0
05_Antioquia;;Rural disperso;5.866;271;84;5.350;151;5;0;0;0;5
05_Antioquia;05652_San Francisco;Total;5.223;262;21;2.807;2.002;124;1;0;0;6
05_Antioquia;;Cabecera;2.424;6;2;798;1.491;121;0;0;0;6
05_Antioquia;;Centro poblado;550;43;5;345;156;0;1;0;0;0
05_Antioquia;;Rural disperso;2.249;213;14;1.664;355;3;0;0;0;0
05_Antioquia;05656_San Jerónimo;Total;13.133;141;66;3.462;7.588;1.155;382;246;84;9
05_Antioquia;;Cabecera;6.506;34;29;911;4.453;808;157;79;32;3
05_Antioquia;;Rural disperso;6.627;107;37;2.551;3.135;347;225;167;52;6
05_Antioquia;05658_San José De La Montaña;Total;2.952;5;21;708;2.071;122;15;5;0;5
05_Antioquia;;Cabecera;2.114;1;1;703;1.372;25;3;4;0;5
05_Antioquia;;Rural disperso;838;4;20;5;699;97;12;1;0;0
05_Antioquia;05659_San Juan De Urabá;Total;19.992;179;212;18.665;905;11;17;1;0;2
05_Antioquia;;Cabecera;6.624;28;7;5.769;800;11;8;1;0;0
05_Antioquia;;Centro poblado;2.712;20;0;2.627;65;0;0;0;0;0
05_Antioquia;;Rural disperso;10.656;131;205;10.269;40;0;9;0;0;2
05_Antioquia;05660_San Luis;Total;11.099;170;125;5.196;5.485;103;6;2;0;12
05_Antioquia;;Cabecera;6.614;34;22;1.122;5.345;74;3;2;0;12
05_Antioquia;;Centro poblado;680;12;0;638;30;0;0;0;0;0
05_Antioquia;;Rural disperso;3.805;124;103;3.436;110;29;3;0;0;0
05_Antioquia;05664_San Pedro De Los Milagros;Total;17.020;138;79;1.303;9.885;5.322;196;35;31;31
05_Antioquia;;Cabecera;10.480;17;61;90;6.062;4.166;71;5;0;8
05_Antioquia;;Centro poblado;216;3;0;17;167;26;3;0;0;0
05_Antioquia;;Rural disperso;6.324;118;18;1.196;3.656;1.130;122;30;31;23
05_Antioquia;05665_San Pedro De Urabá;Total;30.064;510;48;28.141;1.252;58;28;2;0;25
05_Antioquia;;Cabecera;12.011;85;34;10.573;1.224;56;20;2;0;17
05_Antioquia;;Centro poblado;979;6;7;966;0;0;0;0;0;0
05_Antioquia;;Rural disperso;17.074;419;7;16.602;28;2;8;0;0;8
05_Antioquia;05667_San Rafael;Total;12.557;306;354;3.770;7.635;470;0;8;0;14
05_Antioquia;;Cabecera;7.208;50;12;510;6.219;400;0;8;0;9
05_Antioquia;;Centro poblado;5;0;0;3;2;0;0;0;0;0
05_Antioquia;;Rural disperso;5.344;256;342;3.257;1.414;70;0;0;0;5
05_Antioquia;05670_San Roque;Total;17.750;339;129;9.008;7.549;693;26;5;0;1
05_Antioquia;;Cabecera;6.132;13;28;1.638;4.011;436;2;4;0;0
05_Antioquia;;Centro poblado;3.578;57;24;1.447;2.009;41;0;0;0;0
05_Antioquia;;Rural disperso;8.040;269;77;5.923;1.529;216;24;1;0;1
05_Antioquia;05674_San Vicente Ferrer;Total;17.987;125;183;2.436;11.711;3.489;27;10;0;6
05_Antioquia;;Cabecera;5.298;16;9;324;2.882;2.059;4;3;0;1
05_Antioquia;;Centro poblado;55;0;0;9;42;4;0;0;0;0
05_Antioquia;;Rural disperso;12.634;109;174;2.103;8.787;1.426;23;7;0;5
05_Antioquia;05679_Santa Bárbara;Total;21.836;176;35;3.814;12.289;5.426;58;16;7;15
05_Antioquia;;Cabecera;10.174;10;7;885;4.609;4.615;17;9;7;15
05_Antioquia;;Centro poblado;2.275;22;5;542;1.499;205;2;0;0;0
05_Antioquia;;Rural disperso;9.387;144;23;2.387;6.181;606;39;7;0;0
05_Antioquia;05686_Santa Rosa De Osos;Total;30.350;205;39;4.911;22.351;2.628;162;13;7;34
05_Antioquia;;Cabecera;16.430;30;27;721;13.474;2.022;120;9;1;26
05_Antioquia;;Centro poblado;1.152;18;6;179;914;31;4;0;0;0
05_Antioquia;;Rural disperso;12.768;157;6;4.011;7.963;575;38;4;6;8
05_Antioquia;05690_Santo Domingo;Total;9.520;172;49;3.285;5.193;769;34;12;0;6
05_Antioquia;;Cabecera;2.400;14;2;357;1.596;424;4;0;0;3
05_Antioquia;;Centro poblado;2.056;26;3;677;1.271;73;2;4;0;0
05_Antioquia;;Rural disperso;5.064;132;44;2.251;2.326;272;28;8;0;3
05_Antioquia;05697_El Santuario;Total;30.255;84;46;4.323;20.893;4.814;61;20;3;11
05_Antioquia;;Cabecera;23.211;44;1;3.098;16.251;3.793;3;11;0;10
05_Antioquia;;Rural disperso;7.044;40;45;1.225;4.642;1.021;58;9;3;1
05_Antioquia;05736_Segovia;Total;33.310;1.774;1.367;15.629;12.211;2.291;23;7;0;8
05_Antioquia;;Cabecera;27.210;616;613;11.863;11.841;2.244;20;7;0;6
05_Antioquia;;Centro poblado;2.155;59;8;2.027;58;3;0;0;0;0
05_Antioquia;;Rural disperso;3.945;1.099;746;1.739;312;44;3;0;0;2
05_Antioquia;05756_Sonsón;Total;31.598;388;262;7.650;16.415;6.643;142;61;1;36
05_Antioquia;;Cabecera;15.733;65;14;1.063;9.217;5.300;56;4;1;13
05_Antioquia;;Centro poblado;4.040;23;9;1.763;2.225;13;0;0;0;7
05_Antioquia;;Rural disperso;11.825;300;239;4.824;4.973;1.330;86;57;0;16
05_Antioquia;05761_Sopetrán;Total;13.709;154;32;5.076;6.931;1.221;161;112;14;8
05_Antioquia;;Cabecera;6.427;15;13;1.622;3.901;841;22;9;0;4
05_Antioquia;;Centro poblado;656;2;0;196;436;18;4;0;0;0
05_Antioquia;;Rural disperso;6.626;137;19;3.258;2.594;362;135;103;14;4
05_Antioquia;05789_Támesis;Total;14.814;133;37;4.890;5.467;4.012;160;49;53;13
05_Antioquia;;Cabecera;6.705;25;3;746;2.632;3.262;26;0;4;7
05_Antioquia;;Centro poblado;1.580;14;3;299;1.074;188;2;0;0;0
05_Antioquia;;Rural disperso;6.529;94;31;3.845;1.761;562;132;49;49;6
05_Antioquia;05790_Tarazá;Total;22.729;922;836;17.503;3.322;79;1;1;0;65
05_Antioquia;;Cabecera;12.508;81;32;9.516;2.809;67;1;1;0;1
05_Antioquia;;Centro poblado;6.897;134;120;6.222;405;11;0;0;0;5
05_Antioquia;;Rural disperso;3.324;707;684;1.765;108;1;0;0;0;59
05_Antioquia;05792_Tarso;Total;5.646;57;2;2.386;2.398;733;54;7;8;1
05_Antioquia;;Cabecera;3.228;29;0;1.553;1.324;315;3;0;3;1
05_Antioquia;;Centro poblado;253;3;0;76;153;21;0;0;0;0
05_Antioquia;;Rural disperso;2.165;25;2;757;921;397;51;7;5;0
05_Antioquia;05809_Titiribí;Total;8.179;70;6;2.365;5.096;502;38;27;70;5
05_Antioquia;;Cabecera;3.916;6;2;834;2.762;305;4;0;2;1
05_Antioquia;;Centro poblado;974;17;0;319;589;40;5;0;0;4
05_Antioquia;;Rural disperso;3.289;47;4;1.212;1.745;157;29;27;68;0
05_Antioquia;05819_Toledo;Total;4.922;96;62;3.225;1.370;165;4;0;0;0
05_Antioquia;;Cabecera;1.692;26;19;752;770;125;0;0;0;0
05_Antioquia;;Centro poblado;313;5;0;168;115;21;4;0;0;0
05_Antioquia;;Rural disperso;2.917;65;43;2.305;485;19;0;0;0;0
05_Antioquia;05837_Turbo;Total;114.212;3.268;1.796;91.622;14.158;3.096;95;6;12;159
05_Antioquia;;Cabecera;45.463;758;211;31.299;10.037;3.059;37;6;12;44
05_Antioquia;;Centro poblado;46.215;884;781;40.554;3.926;17;39;0;0;14
05_Antioquia;;Rural disperso;22.534;1.626;804;19.769;195;20;19;0;0;101
05_Antioquia;05842_Uramita;Total;6.523;221;48;4.818;1.363;56;8;2;0;7
05_Antioquia;;Cabecera;1.982;21;6;1.166;727;48;5;2;0;7
05_Antioquia;;Centro poblado;277;4;0;250;23;0;0;0;0;0
05_Antioquia;;Rural disperso;4.264;196;42;3.402;613;8;3;0;0;0
05_Antioquia;05847_Urrao;Total;28.860;2.002;84;9.043;13.200;4.429;71;22;0;9
05_Antioquia;;Cabecera;15.459;229;29;2.352;8.860;3.906;55;19;0;9
05_Antioquia;;Centro poblado;185;8;14;95;43;24;0;1;0;0
05_Antioquia;;Rural disperso;13.216;1.765;41;6.596;4.297;499;16;2;0;0
05_Antioquia;05854_Valdivia;Total;11.511;673;365;7.828;2.429;194;4;0;3;15
05_Antioquia;;Cabecera;3.198;35;66;1.571;1.362;146;4;0;3;11
05_Antioquia;;Centro poblado;1.748;60;55;1.265;359;9;0;0;0;0
05_Antioquia;;Rural disperso;6.565;578;244;4.992;708;39;0;0;0;4
05_Antioquia;05856_Valparaíso;Total;5.414;37;15;1.835;2.811;471;65;135;37;8
05_Antioquia;;Cabecera;3.194;19;15;473;2.340;339;0;0;0;8
05_Antioquia;;Rural disperso;2.220;18;0;1.362;471;132;65;135;37;0
05_Antioquia;05858_Vegachí;Total;11.134;261;28;4.806;5.971;56;5;0;1;6
05_Antioquia;;Cabecera;7.571;52;16;1.943;5.524;25;4;0;1;6
05_Antioquia;;Centro poblado;665;20;3;416;226;0;0;0;0;0
05_Antioquia;;Rural disperso;2.898;189;9;2.447;221;31;1;0;0;0
05_Antioquia;05861_Venecia;Total;10.221;51;9;2.674;4.727;2.057;237;311;148;7
05_Antioquia;;Cabecera;4.717;12;0;589;2.402;1.645;57;7;0;5
05_Antioquia;;Centro poblado;3.087;19;1;1.365;1.575;112;13;2;0;0
05_Antioquia;;Rural disperso;2.417;20;8;720;750;300;167;302;148;2
05_Antioquia;05873_Vigía Del Fuerte;Total;8.126;951;540;6.594;22;14;1;0;0;4
05_Antioquia;;Cabecera;3.080;50;241;2.765;12;11;1;0;0;0
05_Antioquia;;Centro poblado;2.237;468;148;1.615;3;3;0;0;0;0
05_Antioquia;;Rural disperso;2.809;433;151;2.214;7;0;0;0;0;4
05_Antioquia;05885_Yalí;Total;6.234;276;29;3.760;1.919;231;9;3;0;7
05_Antioquia;;Cabecera;3.048;12;1;1.353;1.480;195;0;0;0;7
05_Antioquia;;Centro poblado;86;5;0;54;27;0;0;0;0;0
05_Antioquia;;Rural disperso;3.100;259;28;2.353;412;36;9;3;0;0
05_Antioquia;05887_Yarumal;Total;35.842;304;77;9.353;15.989;9.959;122;4;8;26
05_Antioquia;;Cabecera;26.305;113;32;6.380;10.950;8.711;90;4;3;22
05_Antioquia;;Centro poblado;2.709;28;13;815;1.672;176;4;0;0;1
05_Antioquia;;Rural disperso;6.828;163;32;2.158;3.367;1.072;28;0;5;3
05_Antioquia;05890_Yolombó;Total;18.915;489;66;7.467;9.389;1.476;15;8;0;5
05_Antioquia;;Cabecera;6.083;16;6;583;4.399;1.065;5;4;0;5
05_Antioquia;;Centro poblado;1.758;21;16;1.045;645;31;0;0;0;0
05_Antioquia;;Rural disperso;11.074;452;44;5.839;4.345;380;10;4;0;0
05_Antioquia;05893_Yondó;Total;17.493;501;1.257;13.185;2.201;265;18;3;1;62
05_Antioquia;;Cabecera;9.483;82;872;6.542;1.771;190;6;2;0;18
05_Antioquia;;Centro poblado;2.601;85;159;2.263;94;0;0;0;0;0
05_Antioquia;;Rural disperso;5.409;334;226;4.380;336;75;12;1;1;44
05_Antioquia;05895_Zaragoza;Total;24.052;1.983;570;18.465;2.932;68;3;8;0;23
05_Antioquia;;Cabecera;11.080;98;69;8.044;2.808;45;3;8;0;5
05_Antioquia;;Centro poblado;2.775;76;97;2.528;65;7;0;0;0;2
05_Antioquia;;Rural disperso;10.197;1.809;404;7.893;59;16;0;0;0;16
11_Bogotá, D.C.;11001_Bogotá, D.C.;Total;7.149.540;16.706;4.277;671.690;3.002.092;2.411.701;672.543;211.459;149.073;9.999
11_Bogotá, D.C.;;Cabecera;7.134.442;16.100;4.080;664.716;2.996.597;2.411.006;672.319;211.199;148.510;9.915
11_Bogotá, D.C.;;Centro poblado;2.525;45;4;711;1.592;132;23;1;7;10
11_Bogotá, D.C.;;Rural disperso;12.573;561;193;6.263;3.903;563;201;259;556;74
15_Boyacá;15001_Tunja;Total;166.850;595;102;23.478;53.452;60.856;19.205;8.755;92;315
15_Boyacá;;Cabecera;159.542;382;51;19.813;50.271;60.689;19.182;8.750;92;312
15_Boyacá;;Rural disperso;7.308;213;51;3.665;3.181;167;23;5;0;3
15_Boyacá;15022_Almeida;Total;1.582;60;1;390;1.118;11;0;0;0;2
15_Boyacá;;Cabecera;314;0;0;43;261;9;0;0;0;1
15_Boyacá;;Rural disperso;1.268;60;1;347;857;2;0;0;0;1
15_Boyacá;15047_Aquitania;Total;13.860;226;61;4.925;8.514;83;27;4;0;20
15_Boyacá;;Cabecera;5.764;28;22;957;4.649;60;27;4;0;17
15_Boyacá;;Centro poblado;687;8;0;441;238;0;0;0;0;0
15_Boyacá;;Rural disperso;7.409;190;39;3.527;3.627;23;0;0;0;3
15_Boyacá;15051_Arcabuco;Total;5.447;51;9;520;4.799;58;3;1;0;6
15_Boyacá;;Cabecera;2.378;11;5;338;1.964;52;3;1;0;4
15_Boyacá;;Rural disperso;3.069;40;4;182;2.835;6;0;0;0;2
15_Boyacá;15087_Belén;Total;7.322;146;8;511;6.596;49;0;3;0;9
15_Boyacá;;Cabecera;4.482;55;3;137;4.243;32;0;3;0;9
15_Boyacá;;Rural disperso;2.840;91;5;374;2.353;17;0;0;0;0
15_Boyacá;15090_Berbeo;Total;1.442;59;1;417;956;3;0;0;6;0
15_Boyacá;;Cabecera;393;3;0;101;283;0;0;0;6;0
15_Boyacá;;Rural disperso;1.049;56;1;316;673;3;0;0;0;0
15_Boyacá;15092_Betéitiva;Total;1.895;44;0;1.621;220;9;0;0;0;1
15_Boyacá;;Cabecera;299;1;0;122;166;9;0;0;0;1
15_Boyacá;;Centro poblado;84;0;0;84;0;0;0;0;0;0
15_Boyacá;;Rural disperso;1.512;43;0;1.415;54;0;0;0;0;0
15_Boyacá;15097_Boavita;Total;4.932;85;9;1.611;3.212;9;0;5;0;1
15_Boyacá;;Cabecera;2.260;2;1;411;1.842;3;0;0;0;1
15_Boyacá;;Rural disperso;2.672;83;8;1.200;1.370;6;0;5;0;0
15_Boyacá;15104_Boyacá;Total;4.472;115;27;1.387;2.886;37;7;0;0;13
15_Boyacá;;Cabecera;672;3;6;172;455;23;7;0;0;6
15_Boyacá;;Rural disperso;3.800;112;21;1.215;2.431;14;0;0;0;7
15_Boyacá;15106_Briceño;Total;2.043;80;7;976;971;6;2;0;0;1
15_Boyacá;;Cabecera;466;4;0;70;384;6;2;0;0;0
15_Boyacá;;Rural disperso;1.577;76;7;906;587;0;0;0;0;1
15_Boyacá;15109_Buenavista;Total;4.240;143;4;1.363;2.688;16;8;0;4;14
15_Boyacá;;Cabecera;703;0;2;30;659;9;2;0;0;1
15_Boyacá;;Rural disperso;3.537;143;2;1.333;2.029;7;6;0;4;13
15_Boyacá;15114_Busbanzá;Total;896;35;2;641;207;11;0;0;0;0
15_Boyacá;;Cabecera;410;22;0;175;202;11;0;0;0;0
15_Boyacá;;Rural disperso;486;13;2;466;5;0;0;0;0;0
15_Boyacá;15131_Caldas;Total;3.085;39;0;538;2.484;23;0;0;0;1
15_Boyacá;;Cabecera;235;0;0;25;205;4;0;0;0;1
15_Boyacá;;Centro poblado;238;0;0;93;145;0;0;0;0;0
15_Boyacá;;Rural disperso;2.612;39;0;420;2.134;19;0;0;0;0
15_Boyacá;15135_Campohermoso;Total;2.705;140;10;695;1.838;11;4;2;0;5
15_Boyacá;;Cabecera;651;6;2;219;415;4;4;0;0;1
15_Boyacá;;Centro poblado;236;14;8;49;161;0;0;0;0;4
15_Boyacá;;Rural disperso;1.818;120;0;427;1.262;7;0;2;0;0
15_Boyacá;15162_Cerinza;Total;3.636;13;1;1.285;2.312;22;1;0;0;2
15_Boyacá;;Cabecera;1.614;1;0;468;1.129;13;1;0;0;2
15_Boyacá;;Rural disperso;2.022;12;1;817;1.183;9;0;0;0;0
15_Boyacá;15172_Chinavita;Total;2.822;48;2;1.183;1.565;21;0;0;0;3
15_Boyacá;;Cabecera;1.150;3;1;144;984;17;0;0;0;1
15_Boyacá;;Rural disperso;1.672;45;1;1.039;581;4;0;0;0;2
15_Boyacá;15176_Chiquinquirá;Total;51.414;234;47;7.376;29.914;13.606;113;19;1;104
15_Boyacá;;Cabecera;45.790;112;17;6.398;25.462;13.576;111;19;1;94
15_Boyacá;;Rural disperso;5.624;122;30;978;4.452;30;2;0;0;10
15_Boyacá;15180_Chiscas;Total;3.587;70;7;2.240;1.235;12;0;0;0;23
15_Boyacá;;Cabecera;848;10;5;533;298;1;0;0;0;1
15_Boyacá;;Centro poblado;164;0;0;159;4;0;0;0;0;1
15_Boyacá;;Rural disperso;2.575;60;2;1.548;933;11;0;0;0;21
15_Boyacá;15183_Chita;Total;7.735;1.046;12;4.727;1.924;18;0;4;0;4
15_Boyacá;;Cabecera;1.899;41;3;589;1.249;13;0;0;0;4
15_Boyacá;;Rural disperso;5.836;1.005;9;4.138;675;5;0;4;0;0
15_Boyacá;15185_Chitaraque;Total;5.013;294;26;2.842;1.817;23;0;4;0;7
15_Boyacá;;Cabecera;1.074;4;0;664;379;17;0;4;0;6
15_Boyacá;;Rural disperso;3.939;290;26;2.178;1.438;6;0;0;0;1
15_Boyacá;15187_Chivatá;Total;2.783;166;4;1.969;608;29;0;0;0;7
15_Boyacá;;Cabecera;470;4;0;227;225;11;0;0;0;3
15_Boyacá;;Rural disperso;2.313;162;4;1.742;383;18;0;0;0;4
15_Boyacá;15189_Ciénega;Total;4.492;99;0;988;3.371;26;0;0;0;8
15_Boyacá;;Cabecera;1.207;7;0;68;1.103;22;0;0;0;7
15_Boyacá;;Rural disperso;3.285;92;0;920;2.268;4;0;0;0;1
15_Boyacá;15204_Cómbita;Total;9.341;278;17;3.811;4.851;206;127;33;3;15
15_Boyacá;;Cabecera;1.280;11;4;173;1.001;85;4;0;0;2
15_Boyacá;;Centro poblado;140;0;3;22;94;21;0;0;0;0
15_Boyacá;;Rural disperso;7.921;267;10;3.616;3.756;100;123;33;3;13
15_Boyacá;15212_Coper;Total;3.019;50;6;2.156;796;7;0;0;0;4
15_Boyacá;;Cabecera;730;2;5;442;280;0;0;0;0;1
15_Boyacá;;Rural disperso;2.289;48;1;1.714;516;7;0;0;0;3
15_Boyacá;15215_Corrales;Total;2.479;86;2;800;1.572;14;0;5;0;0
15_Boyacá;;Cabecera;1.552;10;0;351;1.172;14;0;5;0;0
15_Boyacá;;Rural disperso;927;76;2;449;400;0;0;0;0;0
15_Boyacá;15218_Covarachía;Total;2.594;321;0;1.346;926;0;0;0;0;1
15_Boyacá;;Cabecera;461;6;0;42;413;0;0;0;0;0
15_Boyacá;;Centro poblado;18;2;0;1;15;0;0;0;0;0
15_Boyacá;;Rural disperso;2.115;313;0;1.303;498;0;0;0;0;1
15_Boyacá;15223_Cubará;Total;9.942;5.665;29;2.495;1.736;12;2;0;0;3
15_Boyacá;;Cabecera;2.127;185;8;770;1.151;8;2;0;0;3
15_Boyacá;;Centro poblado;974;442;6;327;198;1;0;0;0;0
15_Boyacá;;Rural disperso;6.841;5.038;15;1.398;387;3;0;0;0;0
15_Boyacá;15224_Cucaita;Total;3.375;87;0;1.713;1.552;20;0;0;0;3
15_Boyacá;;Cabecera;1.455;23;0;452;962;15;0;0;0;3
15_Boyacá;;Rural disperso;1.920;64;0;1.261;590;5;0;0;0;0
15_Boyacá;15226_Cuítiva;Total;1.628;116;5;745;745;7;8;2;0;0
15_Boyacá;;Cabecera;251;3;0;109;137;0;0;2;0;0
15_Boyacá;;Centro poblado;90;0;0;39;51;0;0;0;0;0
15_Boyacá;;Rural disperso;1.287;113;5;597;557;7;8;0;0;0
15_Boyacá;15232_Chíquiza;Total;4.347;132;11;1.560;2.563;66;3;0;0;12
15_Boyacá;;Cabecera;331;7;0;169;148;0;3;0;0;4
15_Boyacá;;Centro poblado;77;0;0;48;29;0;0;0;0;0
15_Boyacá;;Rural disperso;3.939;125;11;1.343;2.386;66;0;0;0;8
15_Boyacá;15236_Chivor;Total;1.669;84;57;651;850;26;0;0;0;1
15_Boyacá;;Cabecera;616;0;32;174;388;21;0;0;0;1
15_Boyacá;;Rural disperso;1.053;84;25;477;462;5;0;0;0;0
15_Boyacá;15238_Duitama;Total;116.737;512;54;16.869;63.615;29.363;5.296;845;23;160
15_Boyacá;;Cabecera;103.455;249;17;12.814;55.311;28.936;5.207;772;23;126
15_Boyacá;;Centro poblado;3.077;24;14;517;2.323;175;0;4;0;20
15_Boyacá;;Rural disperso;10.205;239;23;3.538;5.981;252;89;69;0;14
15_Boyacá;15244_El Cocuy;Total;3.952;39;7;1.943;1.901;52;0;0;0;10
15_Boyacá;;Cabecera;2.147;6;1;856;1.224;50;0;0;0;10
15_Boyacá;;Rural disperso;1.805;33;6;1.087;677;2;0;0;0;0
15_Boyacá;15248_El Espino;Total;2.597;67;12;889;1.616;6;7;0;0;0
15_Boyacá;;Cabecera;1.228;16;7;97;1.095;6;7;0;0;0
15_Boyacá;;Rural disperso;1.369;51;5;792;521;0;0;0;0;0
15_Boyacá;15272_Firavitoba;Total;6.523;168;1;1.599;4.611;102;35;1;0;6
15_Boyacá;;Cabecera;2.488;25;1;229;2.203;25;0;0;0;5
15_Boyacá;;Rural disperso;4.035;143;0;1.370;2.408;77;35;1;0;1
15_Boyacá;15276_Floresta;Total;3.184;115;0;1.410;1.644;9;0;0;0;6
15_Boyacá;;Cabecera;1.138;4;0;243;882;3;0;0;0;6
15_Boyacá;;Centro poblado;135;10;0;36;89;0;0;0;0;0
15_Boyacá;;Rural disperso;1.911;101;0;1.131;673;6;0;0;0;0
15_Boyacá;15293_Gachantivá;Total;2.744;155;29;1.200;1.305;48;0;0;0;7
15_Boyacá;;Cabecera;555;0;0;226;297;30;0;0;0;2
15_Boyacá;;Rural disperso;2.189;155;29;974;1.008;18;0;0;0;5
15_Boyacá;15296_Gámeza;Total;4.395;84;6;1.751;2.525;23;3;0;0;3
15_Boyacá;;Cabecera;1.321;2;0;415;889;11;3;0;0;1
15_Boyacá;;Rural disperso;3.074;82;6;1.336;1.636;12;0;0;0;2
15_Boyacá;15299_Garagoa;Total;13.977;253;3;2.884;9.448;1.335;28;11;0;15
15_Boyacá;;Cabecera;10.803;41;2;1.857;7.539;1.318;27;6;0;13
15_Boyacá;;Rural disperso;3.174;212;1;1.027;1.909;17;1;5;0;2
15_Boyacá;15317_Guacamayas;Total;1.764;17;5;796;944;2;0;0;0;0
15_Boyacá;;Cabecera;594;9;0;195;388;2;0;0;0;0
15_Boyacá;;Rural disperso;1.170;8;5;601;556;0;0;0;0;0
15_Boyacá;15322_Guateque;Total;8.025;82;3;2.308;4.429;1.162;23;0;0;18
15_Boyacá;;Cabecera;6.433;15;1;1.212;4.018;1.147;23;0;0;17
15_Boyacá;;Rural disperso;1.592;67;2;1.096;411;15;0;0;0;1
15_Boyacá;15325_Guayatá;Total;3.089;107;6;392;2.421;157;6;0;0;0
15_Boyacá;;Cabecera;1.005;5;0;47;810;143;0;0;0;0
15_Boyacá;;Rural disperso;2.084;102;6;345;1.611;14;6;0;0;0
15_Boyacá;15332_Güicán De La Sierra;Total;3.920;847;8;1.575;1.456;12;12;0;4;6
15_Boyacá;;Cabecera;1.222;1;1;484;707;12;7;0;4;6
15_Boyacá;;Rural disperso;2.698;846;7;1.091;749;0;5;0;0;0
15_Boyacá;15362_Iza;Total;1.944;38;1;684;1.182;32;4;0;0;3
15_Boyacá;;Cabecera;1.159;14;1;302;818;24;0;0;0;0
15_Boyacá;;Rural disperso;785;24;0;382;364;8;4;0;0;3
15_Boyacá;15367_Jenesano;Total;6.308;255;0;1.217;4.688;127;10;0;0;11
15_Boyacá;;Cabecera;1.684;13;0;98;1.450;114;5;0;0;4
15_Boyacá;;Rural disperso;4.624;242;0;1.119;3.238;13;5;0;0;7
15_Boyacá;15368_Jericó;Total;3.540;182;1;2.938;407;10;0;0;0;2
15_Boyacá;;Cabecera;988;0;1;889;91;5;0;0;0;2
15_Boyacá;;Centro poblado;155;2;0;132;21;0;0;0;0;0
15_Boyacá;;Rural disperso;2.397;180;0;1.917;295;5;0;0;0;0
15_Boyacá;15377_Labranzagrande;Total;3.075;752;54;1.599;663;6;0;0;0;1
15_Boyacá;;Cabecera;1.074;26;1;383;657;6;0;0;0;1
15_Boyacá;;Rural disperso;2.001;726;53;1.216;6;0;0;0;0;0
15_Boyacá;15380_La Capilla;Total;2.284;67;5;506;1.666;27;0;3;0;10
15_Boyacá;;Cabecera;920;19;1;92;780;27;0;0;0;1
15_Boyacá;;Rural disperso;1.364;48;4;414;886;0;0;3;0;9
15_Boyacá;15401_La Victoria;Total;956;79;3;674;183;16;0;1;0;0
15_Boyacá;;Cabecera;328;9;0;134;169;16;0;0;0;0
15_Boyacá;;Rural disperso;628;70;3;540;14;0;0;1;0;0
15_Boyacá;15403_La Uvita;Total;2.774;107;1;1.142;1.512;2;4;0;0;6
